,user_id,item_indices_seq,review_titles_seq,review_texts_seq,ratings_seq,helpful_votes_seq,verified_seq
33210,AFTIBTC45PS5S2WXOSPMJVRHQ4QQ,[541],['Received a cash rebate'],"[""I'm pleased I purchased an Amazon gift card. The advantage of an Amazon gift card is like having money in the bank. Once I purchase, I leave it there and could go on purchasing more gift cards or I can easily cash it in for an item I need without the additional expense.<br />It's my first time buying an Amazon gift card and I do see the benefits having it readily available when purchasing an item needed and don't have the cash right away. As I mentioned above, it's like money in the bank.""]",[5],[2],[1]
33211,AFTIC75FI7YHBZ45A6HDOLQJCAWQ,[541],['Easy plus bonus'],"[""Very easy to do. I'm not sure if it was giftable to someone else.""]",[5],[0],[1]
33212,AFTICQYEPEHCPWJMKMC5BOAVKDXQ,[248],['Two Stars'],['Gift box was dented when it arrived. Would have been very attractive if not for that.'],[2],[0],[0]
33213,AFTIFFS5AQMPO7UBDNT47OIWYY4Q,"[541, 89]","['It works', 'Saves time and is easy to use.']","['Worked great', 'Convenient saves time and is easy to use.']","[5, 5]","[0, 0]","[1, 1]"
33214,AFTIGRS566BPEWBOFPECBZIZHNXQ,"[1006, 1006]","['Five Stars', 'Five Stars']","['Nice and quick', 'Nice and quick']","[5, 5]","[1, 1]","[1, 1]"
33215,AFTIGS2GTQURRAJIY4XJ3CFKJ5NA,[67],['Perfect Last Minute Gift!'],['These are perfect for last minute gifts and are easy to load with money!'],[5],[0],[1]
33216,AFTIJGLB4MNAUCTRH7CH5X6YYVIA,[89],['Easy'],['Love this .it’s so easy.'],[5],[0],[1]
33217,AFTIU62E4PONH5LI6V3JF7B53IHQ,[541],['Great product'],['Easy and amazing'],[5],[0],[1]
33218,AFTIULY6KIR3FEEKEFQXGH7TMNWQ,[541],['One Star'],['hate it'],[1],[0],[1]
33219,AFTIVTXFKFZFFEFACZ575I4J7ZNQ,[541],['Next day shipping'],['Easy to order and I get it the next day!!!!!!next day shipping'],[5],[0],[1]
33220,AFTIVWTVBJT3D5OGXTHV3V4I7ZRQ,"[541, 89]","['Easy to purchase', 'Easy']","['Easy to purchase', 'Easy to use/reload and fast turnaround into my account']","[5, 5]","[0, 0]","[1, 1]"
33221,AFTIXYQATIUIMIOET3XPEBXMNTFA,[541],['Five Stars'],['good'],[5],[0],[1]
33222,AFTJ7ECSFVLX5LOSINAIDHT6ITIQ,[541],['Very convenient'],['Love the convenience!'],[5],[0],[1]
33223,AFTJCAS6QTHOXTRGUQJUAHV4CBZA,[541],['Perfect gift to myself'],['The clock is what I aiways wanted Gives the date time and temp Better instructions would help too'],[5],[0],[1]
33224,AFTJDNTFAVZEGB66OKJX72F7APWQ,[541],['Cojines muy buena calidad'],['Todo me gusto pero la Alfombra viene delgada tendré que ponerle algo abajo para que no se mueva pero todo me llego muy biennGracias'],[5],[0],[1]
33225,AFTJE5UMAFUCHUJTPTPGP4T2LTFA,[989],['Five Stars'],['same as money'],[5],[0],[1]
33226,AFTJEITWY7DLM27A4B6O2GXAR5KA,[133],['Five Stars'],['Chic and feminine'],[5],[0],[1]
33227,AFTJFIACIBPYS6COQIJVMPFZ7TJQ,[89],['It helps'],"[""It helps me so I don't have to do and bad transaction where it locks my account for no reason""]",[5],[0],[1]
33228,AFTJG6RB6CO7N3HGLUV6ZBDPJZAQ,[101],['Great look'],['My grandson loved it'],[5],[0],[1]
33229,AFTJH6WGZHCSRUVKGR7R6RSN2T7Q,[541],['Five Stars'],['realy fast'],[5],[0],[1]
33230,AFTJHIK6QWZF3IGTF4VKNG52WEJQ,[1031],['Quick and easy'],['Quick an easy. Fast shipping'],[5],[0],[1]
33231,AFTJJLNVERTPTGW7DVXCRDBMTJ4A,[541],['cant buy stuff without credit card'],['I cant buy stuff without credit card :( im sad'],[1],[0],[1]
33232,AFTJJRFDBF3VVN2CCWKEQUTD6KVA,[541],['Five Stars'],['good'],[5],[0],[1]
33233,AFTJKESV3JQXPM5CACCI2Z6ZIOWQ,[541],['Five Stars'],['Thank you so much'],[5],[0],[1]
33234,AFTJLHZ4PSHZN5WUM2OLTVRSDROQ,[541],['cool.'],['cool.'],[5],[0],[1]
33235,AFTJNXPJAIWYJ2DB7MC3DNGKWSZQ,"[541, 89]","['Easy Reload', 'Reload Easy']","['The reload of my gift card balance was easy and quick.', 'Easy to reload gift card balance']","[5, 5]","[0, 0]","[1, 1]"
33236,AFTJO4I3ZSDKCVHS2KGXAMVW5BEQ,[688],['Five Stars'],['The sock is very comfortable!'],[5],[0],[1]
33237,AFTJOCWWXOVONNIQQH4WPAFQM73A,[541],['Sometimes I use this as cache money for the gift purchases'],['Sometimes I use this as cache money for the gift purchases. Vert seamless to buy it online.'],[5],[0],[1]
33238,AFTJPY3ZRSGYVBTAIXJNX36B5I3A,[1034],['Loved it! WHY DID YOU GET RID OF IT AMAZON?!?!?!?!'],"[""I gave it 5 stars because of convenience and it can be any amount on the go. Plus you can stick it into any card. I do not like the fact that AMAZON GOT RID OF IT THOUGH. Shade thrown Amazon shade thrown. You all are better than this!  The only thing is now when I load it I get an error message and then I find out it charged my card but I pretty sure it's because AMAZON GOT RID OF IT! More shade thrown.""]",[5],[0],[1]
33239,AFTJTLE6ZBN5OFHIBOKAJXF2MRNA,[310],['Five Stars'],['Just got help from customer service and am very happy with the help I got fro Zyrha'],[5],[0],[0]
33240,AFTJUDE4NEWVSPOPMRNXQKJNWUGQ,[269],['Gift'],['Perfect gift.Easily activated.'],[5],[0],[0]
33241,AFTJWASIOOGSJ5N7RC7MTSBTRWZA,[541],"[""It's useless""]","[""It's useless""]",[1],[1],[1]
33242,AFTJWNZ5DBCE7XNEXDMJLU4WI2VA,[450],['Great gift card...'],"['Card can be used at any retailer that accepts VISA.  Perfect gift card for my neighbor, who continually helps me and loans me many of his tools.']",[5],[0],[1]
33243,AFTKAMEQCS7H2EKDGZS6ATHVSTZQ,[541],['Five Stars'],['Awesome'],[5],[0],[1]
33244,AFTKBDNSGBWLUJNZTIWW5RVIADNA,[89],['Yep'],['Funciona %100'],[5],[0],[1]
33245,AFTKBWYJQ3QVJ6RNAQ4CTZRSOSEA,[541],['Don’t remember doing this.'],['Don’t remember doing this.'],[5],[0],[1]
33246,AFTKC4JC5H6JS4AX3QX623J7GXOQ,"[450, 135]","['Advise you not use these online', 'Advise you not to use these online']","[""Dont use these giftcards online or you risk your card information being stolen, somehow someone got my gift card info and spent 150 on an clothing site and now I've been waiting months for the dispute process to complete."", ""Dont use these giftcards online or you risk your card information being stolen, somehow someone got my gift card info and made an order on an clothing site and now I've been waiting months for the dispute process to complete.""]","[2, 2]","[1, 1]","[1, 1]"
33247,AFTKFCUPECNO6LB3BHNQKBRXENPQ,[541],"['Gift card, always welcome very generous daughters!']","['Gift card ,always welcome very generous daughters !']",[5],[0],[1]
33248,AFTKG5XOIJEPA4B24XOBQNFUCBPA,[541],['Rasy and convenient'],['Just whatvi ordered'],[5],[0],[1]
33249,AFTKIG42GGUOZXAT7HC4W42TM4VQ,[250],['Perfect Gift'],['Great deal!'],[5],[0],[1]
33250,AFTKIVDJKPLJKYZBQAN3SPFHK42Q,[541],['It takes tremendous time for processing..'],"[""It takes tremendous time for processing..Have to wait several hours. And I even can't cancel my order. Very disappointed.""]",[1],[0],[0]
33251,AFTKJACTTH6UTFR36AT7FWQUUOFA,[779],['What a nice gift box!'],['Plastic fantastic!'],[5],[0],[1]
33252,AFTKJVYS2KQVMSYJFMZEV5IJALYQ,[541],['Super easy to reload'],['Made it easy to reload my card and make my purchase'],[5],[0],[1]
33253,AFTKMVVV6UL4WOFBU3V3F4BF4H2A,[101],['Great'],"['Looks great, very nicely presented.']",[5],[0],[1]
33254,AFTKNP366W553SH3TW6N773Y3ICA,[531],['Amazon Gift Cards - simply the best!'],['Amazon gift cards are a great way to recognize or to celebrate someones birthday. Ive never had any issues with sending gift cards via email.'],[5],[0],[0]
33255,AFTKS3P45VAWD6JZT4AQDNEIUWGQ,[78],['Purchased gift card with a visa prepaid card set to expire and my other card on file was still bill'],"[""Purchased amazon gift card with a $25 visa prepaid card that was about to expire and my credit card on file was still billed. Card expired so it basically cost me $50 to purchase a $25 gift card. Not sure why an alert at purchase wasn't prompted or a notice when payment doesn't go through wasn't sent.""]",[1],[0],[1]
33256,AFTKUEVERGP6Q6B6NYCZMDQ75F6Q,[541],['so easy'],['easy'],[5],[0],[1]
33257,AFTKVORT463O6KUTN6WBSE2B7EAA,[541],['great fine'],['fun buy good'],[5],[0],[1]
33258,AFTKYNNZDB7F56A66N5I4Q7LAVFA,[344],['Xmas gifts done'],['Xmas gifts 👍🏽'],[5],[0],[1]
33259,AFTL3EBBY5FDQTVX2QEMVMG5IUGA,[838],['Great way to give a gift'],['Liked idea'],[5],[0],[1]
33260,AFTL3H6PJSVFVXTQLX726H2MTYYQ,[613],['Five Stars'],['fast shipment and great deal because of promotion credit.'],[5],[0],[1]
33261,AFTL6JL36IU5JJI4T3DSJYNG255A,[541],"['Easy, Hassle Free way to give']",['Was very easy to load the cash  on it and to give as a gift and also very easy to use. At these times right now it’s also a safe way to show someone you care.'],[5],[0],[1]
33262,AFTL6N74VLIJ3V6QS4EOMCUSRPLA,[541],['Reloading was quick and easy.'],['Reloading  was quick and easy.'],[4],[1],[1]
33263,AFTLE4ETPMA4OY4P2UZC2ZTJ3KPA,[89],['Fast'],['Was in my account in 30 seconds. Easy for visa gift card transfers'],[5],[0],[1]
33264,AFTLFD4J47P55Q35IHSBWOY2PS6A,[541],['Good to have.'],['Loads on it fast.'],[4],[0],[1]
33265,AFTLFSOULAVCLXVEGCMBHH6APMCA,[295],"[""this is the perfect gift, there's always something they can find that ...""]","[""When you can't think of anything else to get the person, this is the perfect gift , there's always something they can find  that would make them extremely happy""]",[5],[0],[1]
33266,AFTLIUSGFUENPCQ6MMWWZRTM5JKQ,[541],['nice'],['nice'],[5],[0],[1]
33267,AFTLMF5UPVYJ4PJF6OFFMTXQQCNA,[541],['Slick interface. Worked well to move a $20 debit ...'],['Slick interface.  Worked well to move a $20 debit card into Amazon $.'],[5],[0],[1]
33268,AFTLNT4AJW44CWINSRCUR65ROAZA,[453],['Five Stars'],['I was wanting four $50.00 instead of just one $200.00 but that was my fault'],[5],[0],[1]
33269,AFTLRRL74TEPABZRXSET6RZYWSLQ,"[328, 541, 135, 450]","['as described', 'good', 'satisfied with purchase', 'Satisfied with purchase']","['satisfied', 'satisfied with purchase', 'satisfied with purchase', 'Satisfied with purchase']","[5, 5, 5, 5]","[0, 0, 0, 0]","[1, 1, 1, 1]"
33270,AFTLTGFXFPHJUMSDFSC4GYEYBYDA,[89],['Dubs'],['Easy $'],[5],[0],[1]
33271,AFTLVJUSRBYQUPHQKY42TXFEYYXA,[541],['wonderful gift to give poeple'],['wonderful to use to get what you want.'],[5],[0],[1]
33272,AFTLWXQXBEBJCOGA4JEMUNN5IXZA,[1031],['easy to send'],['Received in a timely manner for Christmas gift.'],[5],[0],[1]
33273,AFTM3VSHQHRWU6ZHLYVAMAZR6WOQ,[541],"['It’s an Amazon gift card balance reload, what is there to say? It worked']","['It’s an Amazon gift card balance reload, what is there to say? It worked']",[5],[0],[1]
33274,AFTM5H5IVA4F3F3WHYKOSRKA6T6Q,[838],['Nice gift-card package'],['Excellent gift card!'],[5],[0],[1]
33275,AFTMA4QAISOB7WMNVV5YHUYXZKVA,[135],['Satisfied'],['Christmas gift.'],[5],[0],[1]
33276,AFTMCGCZGKFOPSVHOTGI4NF4HOBQ,[977],['Great thank you gift for that special person who you know loves Amazon!'],"['This was a perfect thank you gift for my brother, who shops on Amazon all the time!']",[5],[0],[1]
33277,AFTMCY4W45MEZYCKGYKAJPR6USGA,[269],['Good card'],['Easy extra money and easy to use'],[5],[0],[1]
33278,AFTMF3VEHP4GIJDLEUEHRI7XNNRA,[135],['They do not work at many places'],"[""They just don't go through all the time. At restaurants, stores, and gas stations, they may not work.""]",[3],[0],[1]
33279,AFTMFNSA4IIDDUNS44UHFNWDRGWA,[450],['Great'],['Easy to utilize and send to someone.'],[5],[0],[1]
33280,AFTMGD4G3KJD33UEKHGRXCVGGMPA,[541],['Your balance'],['For purchase'],[5],[0],[1]
33281,AFTMH2CSOLKKDZXWRU4ALZDBAJUA,[67],"['Useful, buy now so you will have when you need it.']",['Came in handy shortly after I bought.'],[5],[1],[1]
33282,AFTMHVCYUS35SB2ZOQ24RV5XTZJQ,[541],['Great feature'],"[""I love being able to read my gift card balance.  It's a great way to save up for those higher priced items on the wishlist!""]",[5],[0],[1]
33283,AFTMIIA6JJDA6WZL3DYU56WU7PDA,[127],['Bad gift card tin = major hassle'],"[""CAUTION!!! Gift Certificates are NOT returnable. I had one out of seven arrive in bad condition. I had to argue via online chat to get a replacement. All I wanted was a new gift card tin - it was disgusting and had some 'schmang' all over the back. Amazon's quality control has been rapidly diminishing. Cute idea but I doubt I will order any more Amazon gift cards as I don't want to deal with this kind of hassle for a $50 gift card.""]",[2],[42],[1]
33284,AFTMJNP6S6SYTZS23MDFZMLWWM7A,[541],['Handy.... I can shop even if ...'],"[""Handy....<br />I can shop even if I'm broke.""]",[5],[0],[1]
33285,AFTMKAP5MPCWVDOYJ3OPY5QQMBZA,[996],['Five Stars'],['Great for gifts'],[5],[0],[1]
33286,AFTMKNKT6XGWCIVWO53ZGQK36WMQ,[541],['Not easy to load'],['Every time that i try to load the card it will not load thanks'],[1],[0],[1]
33287,AFTMMAQPIJYTG4CIIKMZ6DDZVEWA,[541],['Quick.'],['Easy to do.'],[5],[0],[1]
33288,AFTMMBMZBFALSFL65MBCGA65WF6A,[541],['Thanks Spafinder'],['Love love love this. S/o spafinder for making it possible'],[5],[0],[1]
33289,AFTMMCQHUJTQOXTO3COKLFBXM7CA,[89],['Useful for gift'],['Very useful for a gift but once bought can be turned back!'],[3],[0],[1]
33290,AFTMSCV66TDM663QOYYCXAPHKVLA,[341],['Bad sale'],['This was sent to me.  Not the intended person.  Explanation I was given.  We were busy.  No excuse.'],[2],[0],[1]
33291,AFTMSSFPTAOL7M6JFKO44RXD7FKA,[89],['i now use this so much'],['it literally takes the money off your card immediately'],[5],[0],[1]
33292,AFTMTW3NM5HLH4FUC5Q7ILPV73HQ,"[250, 250]","['DO NOT BUY', 'DO NOT BUY']","['Card doesn’t work and unable to return. Rip off will never buy a gift card from amazon again!!!!!', 'Card doesn’t work and unable to return. Rip off will never buy a gift card from amazon again!!!!!']","[1, 1]","[0, 0]","[1, 1]"
33293,AFTMU6Q2PQ2WDVKGH4XB73EN7I6A,[541],['Bonus!'],['Thanks for the reload bonus!'],[5],[0],[1]
33294,AFTMUDW65JBIADRQT7LCXSMGFE3Q,[949],['Super cute box'],['Can’t go wrong with an amazon GC'],[5],[0],[1]
33295,AFTMURMOPUBTAIPQ4S65QKX3ETPA,[541],['Four Stars'],['Convenient stops you from spending too much on amazon. Considering putting adding to amazon giftcardto myweeklybudget'],[4],[1],[1]
33296,AFTMW6ETBEEPLIO7VO3SLU6FOJPQ,[541],['Gift Cards are hard to beat'],['Nothing like spending on a gift card....easy money'],[5],[0],[1]
33297,AFTMXTFHPS4Z25JQUPMOZGFWJN5A,[541],"[""When You Don't Want To Put Your Credit Card Information Out There""]","['I have been utilizing Amazon on and off for a couple of years. I got started receiving a gift card from work. I have only placed one order using my credit card. Shortly after, I had fraudulent charges made on the same card. From that point on, I only use Amazon Gift Card to make purchases. I reload what I need when I want to make a purchase.']",[5],[0],[1]
33298,AFTMYM76M2X72FOCAX2NKCUDDAWA,[101],['Five Stars'],"['Recipients really liked the box, asked if it was ok to regift the box. Said sure!!!']",[5],[0],[1]
33299,AFTNB63P32SZK5YCT5E2NKZE5NYQ,[143],"['GREAT GIFT, to give and receive!']","['ALWAYS AN AWESOME GIFT!  Does this even need a review?!?  I know I love receiving them, so others must also.  :)']",[5],[0],[1]
33300,AFTNBNXG5RSKYCOF3KNMWDHTTFZA,[88],['Great!'],['These Mastercard gift cards are always good for me to send to my relatives out of state.'],[5],[0],[0]
33301,AFTNEHSUB262Z2NR226KJXASWWXQ,[541],['Amazon balance reload'],['Quick & easy process.'],[5],[0],[1]
33302,AFTNIFA2LAI3SPOSEC3C7UPAZEGA,[541],['Nice'],['Easy to use'],[5],[0],[1]
33303,AFTNKK4OVI6FPO2GHGP3JPCCPNRQ,[541],['Shop Till You Drop'],['Easy To Use... Very Giftable......Wraps Up Nice'],[5],[0],[1]
33304,AFTNN2RDK65BTVLC4S3O3NVUHQ4A,[541],['Five Stars'],['Easy to use.'],[5],[0],[1]
33305,AFTNN3IPVUNSV6RSZIJUIWOP7EOQ,[541],['Five Stars'],['Enjoyed the bonus $5.00.'],[5],[0],[1]
33306,AFTNQOSTMVKSYDYDOKWAHF6HVPQQ,[541],['Five Stars'],['5% off'],[5],[0],[1]
33307,AFTNRBSAPZA3ATBJ23JN4GRYRZIQ,[69],['Easy to Use'],"['My Amazon Gift Card was a Christmas present from my son.  It is great and so easy to use.  Once I registered it at Amazon, my book purchases for my Kindle are automaticly deducted from my gift card when the book is downloaded!  I can check my balance any time I want.']",[5],[0],[0]
33308,AFTNRPHFOFSCWG37POFRQCBWATUQ,[780],['Five Stars'],['Great gift card for girls; young and older!'],[5],[0],[1]
33309,AFTNTLPITKMX35HZI42WTX3BYTOA,[737],['Five Stars'],['Gift'],[5],[0],[1]
33310,AFTNTP5A23BEJW5RQGMRDTINHGVQ,[541],['Easy to reloadI’ll do it again'],['Easy to reload'],[5],[0],[1]
33311,AFTNTTN36T5ETP7YHYN7LQU4NO3A,[541],['Good'],['Easy to use'],[5],[0],[1]
33312,AFTNVE624FK5ECWGGLJXYLCD4JAQ,[89],['I added three dollars from my fetch account and have been unable to use the gift card'],['I dislike not being able to use my gift card'],[1],[1],[0]
33313,AFTNYFQWQAQY6ZVSGM6MKFRDBARQ,[541],['Convenient'],['Convenient'],[5],[0],[1]
33314,AFTO2AIHW3MXPNE2GFBO6DRJUDUQ,[541],['Fantastic product'],['Great product I would buy again and send to my kids'],[5],[0],[1]
33315,AFTO2NYW6RA7HAT4PTEJYLVYUIKQ,[541],['Five Stars'],"['Could hardly be easier! Plug in the code and Voila!, money in the bank.']",[5],[0],[1]
33316,AFTO3AQQPDNNMO2P24PZZKPWFBUQ,[737],['a perfect gift !'],['Handed out several of these as Christmas gifts......Smiles all around !'],[5],[0],[1]
33317,AFTO53QFJKLLWWYHYGWMEQNVIYQA,[541],['Good'],['I use it to have money easily available when shopping.'],[5],[0],[1]
33318,AFTO5KSWV7Q2MI6GECY4KBOXZYJQ,[143],['Five Stars'],['Received into my account'],[5],[0],[1]
33319,AFTO5UH7YZ4XRTIEGDQ5FAECTNIA,[541],['Five Stars'],['Excelent!!'],[5],[0],[1]
33320,AFTO5XFZFSAGDIA6LGKUQLQAH5YQ,[541],['good'],['good'],[5],[0],[1]
33321,AFTOC2XPMFFG6E32OHSWO4DIPU7Q,[541],['Reload'],['Very convenient and great benefits'],[5],[0],[1]
33322,AFTOFSC2BQQI4NINQICOQQQGDRAA,[541],['Helps out alot'],['Awesome'],[5],[0],[1]
33323,AFTOGS7KIDYVCX7RXDPV3U6NF7NA,[135],['Ease of purchase!'],['Loved the ease of purchase for the purpose of gifting!'],[5],[0],[1]
33324,AFTOI6DIH427DRS2JZ4JZW4EBTDQ,[89],['Great'],['Quick and easy to use'],[5],[1],[1]
33325,AFTOJFWWXITVT73RFZW6C7G3T7MA,[541],['Five Stars'],['Good thx not much to say lol'],[5],[0],[1]
33326,AFTOKN5H5BLDEPWVFUXL5PGOUUTQ,[127],['Four Stars'],['Great!'],[4],[0],[1]
33327,AFTOLO5VANR6TDSRVTPTDMUOUVDA,[69],['best gift out there'],"[""can't beat it, get what ever you want. Spent mine on a new rack and bag for my bike, everything went perfectly""]",[5],[0],[0]
33328,AFTOMS45OGNEVMLCOWD3HVNP3CQQ,[541],['Misleading'],['Charged me a dollar extra.'],[1],[2],[1]
33329,AFTOUQ7PQKAF6UPT4SIANUVBDJRQ,[912],['Fun and easy gift.'],['Fun and easy gift.'],[5],[0],[1]
33330,AFTOVGAZVRGXONV4ISWO4TT6GURQ,[541],['Great value'],['Great buy'],[5],[0],[1]
